ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2023-01-25,2023-01-25 02:09:48.153+0000,65000,69320,-0.939,-18880,241.23,241.06,241.06
192.168.0.4,2023-01-25,2023-01-25 02:14:57.726+0000,62560,66960,-0.9345,-18800,241.03,241.14999,241.06
192.168.0.4,2023-01-25,2023-01-25 02:20:57.820+0000,67600,71680,-0.9457,-19320,241.03,241.03,240.90999
192.168.0.4,2023-01-25,2023-01-25 02:26:43.934+0000,66680,71680,-0.9427,-17680,241.72,241.65999,241.45
192.168.0.4,2023-01-25,2023-01-25 02:33:52.939+0000,72680,74600,-0.9452,-17920,241.5,241.48,241.26999
192.168.0.4,2023-01-25,2023-01-25 02:44:44.258+0000,68080,70800,-0.9395,-19240,241.14999,241.09,240.98
192.168.0.4,2023-01-25,2023-01-25 02:56:57.926+0000,72440,75480,-0.9487,-16720,241.14999,241.26999,241
192.168.0.4,2023-01-25,2023-01-25 03:14:43.961+0000,61040,66880,-0.9374,-16640,240.95,241.17999,241.06
192.168.0.4,2023-01-25,2023-01-25 03:20:43.951+0000,66960,67520,-0.9348,-15160,241.33,241.5,241.42
192.168.0.4,2023-01-25,2023-01-25 03:26:57.969+0000,64080,68600,-0.9415,-16640,241.17999,241.5,241.12
192.168.0.4,2023-01-25,2023-01-25 03:38:43.829+0000,70320,73480,-0.9479,-16320,241.37999,241.62999,241.36
192.168.0.4,2023-01-25,2023-01-25 03:44:57.760+0000,66520,70480,-0.9426,-16320,241.5,241.33,241.48
192.168.0.4,2023-01-25,2023-01-25 04:08:49.796+0000,63600,67400,-0.9427,-17440,240.87999,240.73,240.67
192.168.0.4,2023-01-25,2023-01-25 04:14:43.923+0000,59880,63400,-0.9322,-17840,240.73,240.73,240.67
192.168.0.4,2023-01-25,2023-01-25 04:20:44.013+0000,66560,69280,-0.9491,-17040,241.00999,240.73,240.89
192.168.0.4,2023-01-25,2023-01-25 04:26:58.024+0000,72600,75200,-0.9574,-17760,240.67,240.37999,240.31999
192.168.0.4,2023-01-25,2023-01-25 04:50:47.225+0000,74560,77720,-0.9588,-15880,239.89999,239.92999,239.92999
192.168.0.4,2023-01-25,2023-01-25 05:02:43.837+0000,92040,96640,-0.9739,-15360,239.08,239.15999,238.92
192.168.0.4,2023-01-25,2023-01-25 05:08:57.748+0000,85160,91080,-0.971,-14600,239.08,239.28999,238.92
192.168.0.4,2023-01-25,2023-01-25 05:20:57.916+0000,87360,90520,-0.9733,-14280,238.42,238.18999,238.42
192.168.0.4,2023-01-25,2023-01-25 05:32:43.745+0000,1.0396e+05,1.0592e+05,-0.9792,-14480,237.86,237.83,237.5
192.168.0.4,2023-01-25,2023-01-25 05:38:43.675+0000,1.0748e+05,1.0748e+05,-0.9799,-14880,237.73999,237.37999,237.28999
192.168.0.4,2023-01-25,2023-01-25 05:44:43.937+0000,94880,99800,-0.9742,-15840,237.04999,237.23,237.36
192.168.0.4,2023-01-25,2023-01-25 05:50:47.267+0000,97400,99040,-0.9806,-14040,237.2,236.89999,236.93999
192.168.0.4,2023-01-25,2023-01-25 05:56:49.890+0000,1.0864e+05,1.1052e+05,-0.9796,-15600,236.75999,236.39999,236.7
192.168.0.4,2023-01-25,2023-01-25 06:09:15.963+0000,1.2084e+05,1.2228e+05,-0.9851,-13520,236,235.89,235.89
192.168.0.4,2023-01-25,2023-01-25 06:26:43.870+0000,1.4248e+05,1.422e+05,-0.9894,-15560,235.53999,234.84999,235.20999
192.168.0.4,2023-01-25,2023-01-25 06:32:44.296+0000,1.286e+05,1.3268e+05,-0.9897,-15200,235.53999,235.23999,234.78999
192.168.0.4,2023-01-25,2023-01-25 06:38:43.982+0000,1.2964e+05,1.2868e+05,-0.9861,-15680,235.17,235.73999,235.06
192.168.0.4,2023-01-25,2023-01-25 06:44:44.540+0000,1.4444e+05,1.482e+05,-0.9867,-15840,235.37999,235.39,235.23999
192.168.0.4,2023-01-25,2023-01-25 06:50:44.547+0000,1.4468e+05,1.462e+05,-0.9873,-16600,235.78,235.73999,235.23999
192.168.0.4,2023-01-25,2023-01-25 07:02:43.987+0000,1.56e+05,1.5764e+05,-0.9882,-13680,235.36,235.37999,235.09999
192.168.0.4,2023-01-25,2023-01-25 07:08:44.753+0000,1.3908e+05,1.4208e+05,-0.9882,-14680,236.00999,235.73999,235.53999
192.168.0.4,2023-01-25,2023-01-25 07:14:44.627+0000,1.3516e+05,1.3916e+05,-0.9862,-15040,235.56,235.39,235.20999
192.168.0.4,2023-01-25,2023-01-25 07:20:44.342+0000,1.2908e+05,1.306e+05,-0.9829,-15240,235.56,235.79999,235.20999
192.168.0.4,2023-01-25,2023-01-25 07:26:44.100+0000,1.3288e+05,1.3468e+05,-0.978,-14440,235.28999,235.50999,235.06
192.168.0.4,2023-01-25,2023-01-25 07:32:44.826+0000,1.2876e+05,1.3808e+05,-0.9813,-16440,234.73,235.37999,235.06
192.168.0.4,2023-01-25,2023-01-25 07:38:43.936+0000,1.252e+05,1.2788e+05,-0.982,-14520,235.36,235.42,235.37999
192.168.0.4,2023-01-25,2023-01-25 07:44:44.154+0000,1.4296e+05,1.492e+05,-0.9902,-13360,235.12,234.89,234.97
192.168.0.4,2023-01-25,2023-01-25 07:50:44.776+0000,1.3136e+05,1.3756e+05,-0.9843,-13720,235.12,234.89,235.12
192.168.0.4,2023-01-25,2023-01-25 08:02:45.449+0000,1.2372e+05,1.2384e+05,-0.9838,-14080,234.67,234.67,234.58
192.168.0.4,2023-01-25,2023-01-25 08:08:44.031+0000,1.4356e+05,1.366e+05,-0.9854,-12320,234.53,234.7,234.58
192.168.0.4,2023-01-25,2023-01-25 08:14:43.954+0000,1.4028e+05,1.4116e+05,-0.9864,-15560,234.42999,234.56,234.23
192.168.0.4,2023-01-25,2023-01-25 08:20:43.928+0000,1.3784e+05,1.402e+05,-0.9877,-12800,234.42999,234.40999,234.23
192.168.0.4,2023-01-25,2023-01-25 08:26:43.839+0000,1.2548e+05,1.2748e+05,-0.9841,-14760,234.56,234.62,234.43999
192.168.0.4,2023-01-25,2023-01-25 08:38:44.472+0000,1.4872e+05,1.5048e+05,-0.9897,-13560,234.78999,234.31999,234.28999
192.168.0.4,2023-01-25,2023-01-25 08:44:44.029+0000,1.48e+05,1.4988e+05,-0.9905,-14760,234.75999,234.25,234.28999
192.168.0.4,2023-01-25,2023-01-25 08:50:44.100+0000,1.466e+05,1.4924e+05,-0.9905,-13360,234.34999,234.25,234.14
192.168.0.4,2023-01-25,2023-01-25 08:56:44.342+0000,1.4336e+05,1.4152e+05,-0.9831,-13680,234.34999,234.42999,234.08
192.168.0.4,2023-01-25,2023-01-25 09:02:44.096+0000,1.4288e+05,1.426e+05,-0.9857,-13520,234.34999,234.42999,234.08
192.168.0.4,2023-01-25,2023-01-25 09:08:44.022+0000,1.4368e+05,1.4888e+05,-0.9866,-15080,234.43999,234.42999,233.89999
192.168.0.4,2023-01-25,2023-01-25 09:20:44.083+0000,1.5284e+05,1.4884e+05,-0.9867,-13800,234.37,234.28999,234.34999
192.168.0.4,2023-01-25,2023-01-25 09:26:43.858+0000,1.6652e+05,1.688e+05,-0.99,-13480,234.40999,234.28999,234.08
192.168.0.4,2023-01-25,2023-01-25 09:32:43.844+0000,1.5048e+05,1.5212e+05,-0.9836,-12880,234.2,234.28999,234.08
192.168.0.4,2023-01-25,2023-01-25 09:38:44.158+0000,1.6068e+05,1.6324e+05,-0.9861,-13240,234.2,234.25999,233.95999
192.168.0.4,2023-01-25,2023-01-25 09:50:44.198+0000,1.6672e+05,1.6864e+05,-0.9873,-12520,233.84,234.08,233.51999
192.168.0.4,2023-01-25,2023-01-25 09:56:43.993+0000,1.752e+05,1.7752e+05,-0.9876,-12040,233.68999,234.08,233.78
192.168.0.4,2023-01-25,2023-01-25 10:02:44.006+0000,1.6272e+05,1.6636e+05,-0.9843,-11960,233.81,234.08,233.78
192.168.0.4,2023-01-25,2023-01-25 10:08:43.953+0000,1.5988e+05,1.6224e+05,-0.9876,-13040,234.2,234.34999,233.78999
192.168.0.4,2023-01-25,2023-01-25 10:20:44.086+0000,1.5644e+05,1.6048e+05,-0.9879,-12840,234.23,234.2,233.73
192.168.0.4,2023-01-25,2023-01-25 10:26:43.996+0000,1.596e+05,1.57e+05,-0.9878,-12080,234.34999,234.14,234.14
192.168.0.4,2023-01-25,2023-01-25 10:32:44.290+0000,1.5144e+05,1.5196e+05,-0.9878,-12080,234.08,234.01999,233.87
192.168.0.4,2023-01-25,2023-01-25 10:38:43.945+0000,1.5424e+05,1.5348e+05,-0.9899,-11360,234.28999,234.01999,233.84
192.168.0.4,2023-01-25,2023-01-25 10:44:44.923+0000,1.4216e+05,1.4036e+05,-0.9888,-12160,234.17,233.87,234
192.168.0.4,2023-01-25,2023-01-25 10:50:44.177+0000,1.4748e+05,1.502e+05,-0.9842,-12560,234.17,234.37,233.87
192.168.0.4,2023-01-25,2023-01-25 10:56:43.883+0000,1.4404e+05,1.4856e+05,-0.9844,-12480,233.95999,234.17,233.90999
192.168.0.4,2023-01-25,2023-01-25 11:02:43.953+0000,1.3744e+05,1.3924e+05,-0.9853,-13000,234.2,234.34999,234.28999
192.168.0.4,2023-01-25,2023-01-25 11:08:43.984+0000,1.296e+05,1.348e+05,-0.986,-13040,234.37,234.34999,234.23999
192.168.0.4,2023-01-25,2023-01-25 11:26:43.931+0000,1.286e+05,1.3112e+05,-0.9799,-16240,234.97,234.76999,234.23
192.168.0.4,2023-01-25,2023-01-25 11:38:44.071+0000,1.546e+05,1.5716e+05,-0.9872,-15800,234.84999,234.58,234.39999
192.168.0.4,2023-01-25,2023-01-25 11:44:44.281+0000,1.298e+05,1.344e+05,-0.9846,-13080,234.58,234.58,234.08
192.168.0.4,2023-01-25,2023-01-25 11:50:44.636+0000,1.4948e+05,1.5272e+05,-0.9884,-13120,234.34999,234.64,234.2
192.168.0.4,2023-01-25,2023-01-25 11:56:43.826+0000,1.472e+05,1.4704e+05,-0.9884,-15400,234.56,234.47,234.2
192.168.0.4,2023-01-25,2023-01-25 12:02:44.244+0000,1.5036e+05,1.4932e+05,-0.9886,-13040,234.62,234.58,234.42999
192.168.0.4,2023-01-25,2023-01-25 12:08:44.006+0000,1.4092e+05,1.422e+05,-0.989,-13640,234.62,234.37,234.73
192.168.0.4,2023-01-25,2023-01-25 12:14:47.537+0000,1.3312e+05,1.354e+05,-0.9892,-15560,235.00999,234.83,234.7
192.168.0.4,2023-01-25,2023-01-25 12:20:43.760+0000,1.3256e+05,1.3484e+05,-0.9876,-13760,235.23999,234.90999,234.67
192.168.0.4,2023-01-25,2023-01-25 12:26:43.721+0000,1.1616e+05,1.1836e+05,-0.9813,-15200,235.48,234.90999,235.09999
192.168.0.4,2023-01-25,2023-01-25 12:32:47.247+0000,1.2004e+05,1.1996e+05,-0.9831,-15320,235.20999,234.97,235.09999
192.168.0.4,2023-01-25,2023-01-25 12:38:43.990+0000,1.2272e+05,1.2564e+05,-0.9845,-14600,235.17999,234.97,235.14999
192.168.0.4,2023-01-25,2023-01-25 12:44:44.672+0000,1.4644e+05,1.4564e+05,-0.9878,-13680,235.45,234.97,234.89
192.168.0.4,2023-01-25,2023-01-25 12:50:44.062+0000,1.4272e+05,1.4452e+05,-0.9868,-15440,235.28,235.42,235.14999
192.168.0.4,2023-01-25,2023-01-25 13:02:44.374+0000,1.2932e+05,1.3044e+05,-0.9845,-14400,235.59999,235.59999,235.45
192.168.0.4,2023-01-25,2023-01-25 13:08:43.840+0000,1.4764e+05,1.4708e+05,-0.9842,-14120,235.59999,235.5,235.33
192.168.0.4,2023-01-25,2023-01-25 13:14:43.855+0000,1.26e+05,1.2968e+05,-0.9791,-15640,235.73999,235.5,235.33
192.168.0.4,2023-01-25,2023-01-25 13:20:44.833+0000,1.496e+05,1.5688e+05,-0.9817,-14520,235.62999,235.5,235.5
192.168.0.4,2023-01-25,2023-01-25 13:26:44.099+0000,1.364e+05,1.3904e+05,-0.9838,-13640,235.67999,235.42,235.5
192.168.0.4,2023-01-25,2023-01-25 13:32:44.338+0000,1.3352e+05,1.3496e+05,-0.985,-13480,235.67999,235.72,235.70999
192.168.0.4,2023-01-25,2023-01-25 13:38:43.832+0000,1.33e+05,1.3784e+05,-0.9795,-15920,235.84,236.18999,236.03999
192.168.0.4,2023-01-25,2023-01-25 13:44:44.546+0000,1.322e+05,1.3584e+05,-0.9803,-15880,235.89,235.95,235.84
192.168.0.4,2023-01-25,2023-01-25 13:50:44.008+0000,1.2504e+05,1.2584e+05,-0.9776,-17000,236.15999,235.95,235.95
192.168.0.4,2023-01-25,2023-01-25 14:02:44.068+0000,1.1408e+05,1.1608e+05,-0.9794,-16200,236.48999,236.15999,236.42999
192.168.0.4,2023-01-25,2023-01-25 14:14:44.225+0000,1.2984e+05,1.3228e+05,-0.9826,-13600,236.51999,236.31,236.25
192.168.0.4,2023-01-25,2023-01-25 14:20:44.075+0000,1.206e+05,1.2296e+05,-0.9731,-16680,236.37999,236.42999,236.12999
192.168.0.4,2023-01-25,2023-01-25 14:26:44.065+0000,1.2784e+05,1.2656e+05,-0.9773,-17320,236.54999,236.42999,236.45999
192.168.0.4,2023-01-25,2023-01-25 14:32:44.744+0000,1.3348e+05,1.3624e+05,-0.9785,-17840,236.39999,236.22,236.39999
192.168.0.4,2023-01-25,2023-01-25 14:38:43.994+0000,1.2384e+05,1.2484e+05,-0.9781,-19360,236.78999,236.61,236.7
192.168.0.4,2023-01-25,2023-01-25 14:44:44.056+0000,1.1304e+05,1.1616e+05,-0.9732,-19480,236.73,236.58,236.81999
192.168.0.4,2023-01-25,2023-01-25 14:50:43.930+0000,1.3256e+05,1.372e+05,-0.9799,-16320,236.48999,236.06999,236.54999
192.168.0.4,2023-01-25,2023-01-25 14:56:44.829+0000,1.17e+05,1.2068e+05,-0.9714,-17240,236.53999,236.64,236.42999
192.168.0.4,2023-01-25,2023-01-25 15:08:43.897+0000,1.31e+05,1.3496e+05,-0.9819,-15760,236.39999,236.64,236.73
192.168.0.4,2023-01-25,2023-01-25 15:14:44.339+0000,1.3316e+05,1.348e+05,-0.9791,-17280,236.64,236.54999,236.67
192.168.0.4,2023-01-25,2023-01-25 15:20:43.926+0000,1.276e+05,1.3076e+05,-0.9802,-18720,236.64,236.18999,236.33
192.168.0.4,2023-01-25,2023-01-25 15:26:44.227+0000,1.2956e+05,1.3572e+05,-0.9831,-18720,236.81999,236.28,236.54999
192.168.0.4,2023-01-25,2023-01-25 15:44:43.942+0000,1.3284e+05,1.3656e+05,-0.9836,-17960,236.81999,236.58,236.73
192.168.0.4,2023-01-25,2023-01-25 15:50:44.580+0000,1.394e+05,1.4176e+05,-0.9824,-17960,236.54999,236.31,236.45
192.168.0.4,2023-01-25,2023-01-25 16:02:44.020+0000,1.558e+05,1.5504e+05,-0.9864,-15280,236.48999,236.25,236.09999
192.168.0.4,2023-01-25,2023-01-25 16:20:44.031+0000,1.4052e+05,1.4236e+05,-0.9811,-18200,235.78,235.64999,235.70999
192.168.0.4,2023-01-25,2023-01-25 16:26:43.978+0000,1.6504e+05,1.6864e+05,-0.9816,-18480,235.36,235.64999,235.39
192.168.0.4,2023-01-25,2023-01-25 16:38:44.038+0000,1.624e+05,1.6448e+05,-0.9885,-17000,234.56,234.90999,234.56
192.168.0.4,2023-01-25,2023-01-25 16:44:43.868+0000,1.5876e+05,1.6096e+05,-0.9858,-19160,234.56,234.56,234.25999
192.168.0.4,2023-01-25,2023-01-25 17:02:43.890+0000,1.8104e+05,1.7544e+05,-0.985,-18640,234.25,236.18999,236.09999
192.168.0.4,2023-01-25,2023-01-25 17:08:43.892+0000,2.0888e+05,2.054e+05,-0.9911,-16480,235.95,236.03999,235.67999
192.168.0.4,2023-01-25,2023-01-25 17:14:44.531+0000,1.948e+05,1.9684e+05,-0.9878,-15640,235.95,236.51999,236.15999
192.168.0.4,2023-01-25,2023-01-25 17:26:45.059+0000,2.204e+05,2.2172e+05,-0.9933,-18240,236.75,236.64,236.28
192.168.0.4,2023-01-25,2023-01-25 17:32:45.003+0000,2.3364e+05,2.3412e+05,-0.9946,-16600,236.84,236.48999,236.67
192.168.0.4,2023-01-25,2023-01-25 17:38:43.856+0000,2.1676e+05,2.1536e+05,-0.9946,-17400,236.65999,236.51999,236.18999
192.168.0.4,2023-01-25,2023-01-25 17:44:44.521+0000,2.25e+05,2.2284e+05,-0.9943,-16240,236.78,236.51999,236.12999
192.168.0.4,2023-01-25,2023-01-25 17:50:43.843+0000,2.212e+05,2.232e+05,-0.9943,-16160,237.04999,236.51999,236.31
192.168.0.4,2023-01-25,2023-01-25 17:56:43.878+0000,2.3516e+05,2.2988e+05,-0.9943,-16600,236.87999,236.37,236.22
192.168.0.4,2023-01-25,2023-01-25 18:02:43.960+0000,2.4284e+05,2.4672e+05,-0.9943,-17520,236.73,236.73,236.48999
192.168.0.4,2023-01-25,2023-01-25 18:08:43.990+0000,2.43e+05,2.4408e+05,-0.9935,-15560,236.61,237.04999,236.73
192.168.0.4,2023-01-25,2023-01-25 18:14:43.948+0000,2.346e+05,2.346e+05,-0.9913,-17360,236.95999,237.04999,236.73
192.168.0.4,2023-01-25,2023-01-25 18:32:43.783+0000,2.0712e+05,2.084e+05,-0.9932,-17080,237.40999,237.25999,237.08
192.168.0.4,2023-01-25,2023-01-25 18:44:44.579+0000,1.8624e+05,1.9e+05,-0.9923,-17040,237.76999,237.56,238.00999
192.168.0.4,2023-01-25,2023-01-25 18:56:44.284+0000,2.0884e+05,2.102e+05,-0.9941,-16040,238.00999,237.76999,237.75999
192.168.0.4,2023-01-25,2023-01-25 19:02:44.314+0000,1.9588e+05,1.914e+05,-0.9908,-17560,238.29999,238.00999,237.61
192.168.0.4,2023-01-25,2023-01-25 19:08:43.824+0000,1.9252e+05,1.9416e+05,-0.9908,-18280,238.29999,238.26999,238.29999
192.168.0.4,2023-01-25,2023-01-25 19:14:43.927+0000,1.7844e+05,1.8032e+05,-0.9908,-18240,238.56999,238.45,238.76999
192.168.0.4,2023-01-25,2023-01-25 19:20:44.080+0000,1.8404e+05,1.86e+05,-0.9899,-18240,239.17,239.04999,238.48
192.168.0.4,2023-01-25,2023-01-25 19:32:43.830+0000,1.6144e+05,1.6168e+05,-0.9857,-19960,239.95999,239.59999,239.12999
192.168.0.4,2023-01-25,2023-01-25 19:38:43.879+0000,1.6228e+05,1.6436e+05,-0.9853,-20000,236.84,236.78,236.42999
192.168.0.4,2023-01-25,2023-01-25 20:08:43.918+0000,1.7196e+05,1.7528e+05,-0.9849,-21600,236.73,237.04999,236.45999
192.168.0.4,2023-01-25,2023-01-25 20:14:44.108+0000,1.5532e+05,1.586e+05,-0.9868,-19600,236.89999,236.92999,236.67
192.168.0.4,2023-01-25,2023-01-25 20:26:43.600+0000,1.7164e+05,1.746e+05,-0.9873,-19200,237.11,236.93999,236.58
192.168.0.4,2023-01-25,2023-01-25 20:38:43.657+0000,1.6464e+05,1.666e+05,-0.9882,-17680,237.37999,237.42999,236.92999
192.168.0.4,2023-01-25,2023-01-25 20:44:43.783+0000,1.5912e+05,1.612e+05,-0.9858,-18520,237.53,237.61,237.56
192.168.0.4,2023-01-25,2023-01-25 21:02:43.803+0000,1.4716e+05,1.4916e+05,-0.9839,-19360,238.20999,237.92,237.87999
192.168.0.4,2023-01-25,2023-01-25 21:08:43.916+0000,1.402e+05,1.4252e+05,-0.9833,-19560,238.20999,238.23999,237.87999
192.168.0.4,2023-01-25,2023-01-25 21:14:43.882+0000,1.4144e+05,1.4504e+05,-0.9836,-19080,238.20999,238.03,237.87999
192.168.0.4,2023-01-25,2023-01-25 21:20:43.725+0000,1.4152e+05,1.4152e+05,-0.9857,-19640,238.26999,238.03,238.14999
192.168.0.4,2023-01-25,2023-01-25 21:32:43.848+0000,1.43e+05,1.4544e+05,-0.9848,-19760,238.72,238.50999,238.14999
192.168.0.4,2023-01-25,2023-01-25 21:50:43.787+0000,1.3624e+05,1.4052e+05,-0.9816,-19800,238.59999,238.50999,238.36
192.168.0.4,2023-01-25,2023-01-25 22:02:43.823+0000,1.3648e+05,1.3852e+05,-0.9843,-17800,238.53999,238.48,238.36
192.168.0.4,2023-01-25,2023-01-25 22:20:43.707+0000,1.3876e+05,1.3872e+05,-0.9863,-17240,238.76999,238.75,238.62999
192.168.0.4,2023-01-25,2023-01-25 22:32:43.563+0000,1.2272e+05,1.252e+05,-0.9796,-19520,239.22,239.23,239.04999
192.168.0.4,2023-01-25,2023-01-25 22:38:44.414+0000,1.1428e+05,1.1832e+05,-0.9715,-20120,239.48999,239.53999,239.00999
192.168.0.4,2023-01-26,2023-01-25 23:08:43.789+0000,1.344e+05,1.3704e+05,-0.986,-17080,240.11,239.95999,240.01999
192.168.0.4,2023-01-26,2023-01-25 23:38:44.532+0000,1.0812e+05,1.1056e+05,-0.9765,-17480,240.53,240.28999,240.08
192.168.0.4,2023-01-26,2023-01-25 23:56:43.878+0000,1.0404e+05,1.0536e+05,-0.9751,-18720,240.84999,240.73,240.61
192.168.0.4,2023-01-26,2023-01-26 00:08:43.758+0000,99520,1.0308e+05,-0.9729,-19000,240.84999,240.73,240.61
192.168.0.4,2023-01-26,2023-01-26 00:14:44.004+0000,97880,1.0088e+05,-0.9722,-17560,240.84999,240.73,240.61
192.168.0.4,2023-01-26,2023-01-26 00:20:43.763+0000,1.0156e+05,1.0472e+05,-0.9743,-17840,241.09,240.67,240.5
192.168.0.4,2023-01-26,2023-01-26 00:26:43.665+0000,97160,99960,-0.9693,-17840,241.23999,240.84999,240.73
192.168.0.4,2023-01-26,2023-01-26 00:56:43.732+0000,89080,89400,-0.9661,-16720,241.59999,241.36,241.12
192.168.0.4,2023-01-26,2023-01-26 01:08:43.785+0000,88600,90000,-0.9681,-15760,241.33,241.33,240.93999
192.168.0.4,2023-01-26,2023-01-26 01:14:43.751+0000,87960,91520,-0.9614,-17000,241.45,241.17,240.78999
192.168.0.4,2023-01-26,2023-01-26 01:26:43.959+0000,85640,88480,-0.9663,-17440,241.65999,241.37999,241.14999
192.168.0.4,2023-01-26,2023-01-26 01:32:43.822+0000,82480,85960,-0.9629,-17440,241.65999,241.26999,241.14999
192.168.0.4,2023-01-26,2023-01-26 01:44:43.970+0000,74960,81320,-0.9535,-18400,241.39,241.26999,241.06
192.168.0.4,2023-01-26,2023-01-26 01:50:43.884+0000,80720,83680,-0.9568,-18400,241.59999,241.36,241.17999
192.168.0.4,2023-01-26,2023-01-26 01:56:43.795+0000,85160,88840,-0.9568,-17520,241.39,241.36,240.93999
192.168.0.4,2023-01-26,2023-01-26 02:20:43.776+0000,63920,68120,-0.9394,-17080,241.48,241.31999,241.29999
192.168.0.4,2023-01-26,2023-01-26 02:26:43.857+0000,68920,72240,-0.9554,-17720,241.48,241.42,241.29999
192.168.0.4,2023-01-26,2023-01-26 02:32:44.016+0000,68040,71800,-0.9456,-17720,241.48,241.42,241.29999
192.168.0.4,2023-01-26,2023-01-26 02:38:43.754+0000,72320,74960,-0.9536,-17280,241.56,241.53999,241.29999
192.168.0.4,2023-01-26,2023-01-26 02:50:43.766+0000,69240,74240,-0.9514,-17320,241.62999,241.50999,241.29999
192.168.0.4,2023-01-26,2023-01-26 02:56:43.857+0000,67000,69760,-0.9454,-17640,241.62999,241.43999,241.29999
192.168.0.4,2023-01-26,2023-01-26 03:02:43.771+0000,64120,67640,-0.9455,-17160,241.62999,241.43999,241.26999
192.168.0.4,2023-01-26,2023-01-26 03:08:44.053+0000,69840,73400,-0.9531,-17160,241.53,241.43999,241.26999
192.168.0.4,2023-01-26,2023-01-26 03:14:43.899+0000,66280,71800,-0.9489,-17480,241.53,241.43999,241.26999
192.168.0.4,2023-01-26,2023-01-26 03:26:43.775+0000,61360,67320,-0.9428,-16440,241.50999,241.43999,241.29999
192.168.0.4,2023-01-26,2023-01-26 03:32:44.213+0000,70080,76640,-0.9543,-15920,241.50999,241.43999,241.29999
192.168.0.4,2023-01-26,2023-01-26 03:38:43.792+0000,66480,73160,-0.9369,-18160,241.36,241.37999,241.17
192.168.0.4,2023-01-26,2023-01-26 03:44:44.402+0000,65920,68440,-0.9448,-17760,241.36,241.37999,241.36
192.168.0.4,2023-01-26,2023-01-26 03:50:43.828+0000,70480,74640,-0.9504,-17720,241.36,241.37999,241.23
192.168.0.4,2023-01-26,2023-01-26 03:56:43.959+0000,67520,70960,-0.9449,-17480,241.36,241.20999,241.06
192.168.0.4,2023-01-26,2023-01-26 04:02:43.804+0000,65680,69360,-0.9475,-17280,241.17,240.87999,241.06
192.168.0.4,2023-01-26,2023-01-26 04:08:43.767+0000,68840,71920,-0.9574,-14680,240.34,240.40999,240.23
192.168.0.4,2023-01-26,2023-01-26 04:32:44.339+0000,73240,77400,-0.9547,-17280,240.34,240.40999,240.34999
192.168.0.4,2023-01-26,2023-01-26 04:38:43.669+0000,75440,78800,-0.9577,-17280,240.34,240.34999,240.14
192.168.0.4,2023-01-26,2023-01-26 04:50:43.550+0000,80360,83240,-0.9668,-15480,240.08,240.04999,239.89999
192.168.0.4,2023-01-26,2023-01-26 05:08:43.753+0000,83720,84480,-0.9689,-14640,238.92,239.03999,238.84
192.168.0.4,2023-01-26,2023-01-26 05:14:43.975+0000,84400,86480,-0.9685,-13960,238.64999,238.64999,238.59
192.168.0.4,2023-01-26,2023-01-26 05:26:43.883+0000,95680,97840,-0.977,-15240,238.12,238.14999,238.25999
192.168.0.4,2023-01-26,2023-01-26 05:32:43.938+0000,93720,92240,-0.9725,-15240,238.12,238.14999,238.2
192.168.0.4,2023-01-26,2023-01-26 05:38:43.843+0000,1.0232e+05,1.0368e+05,-0.9758,-14240,237.47,237.81999,237.76999
192.168.0.4,2023-01-26,2023-01-26 05:44:43.733+0000,1.0916e+05,1.058e+05,-0.9822,-14240,237.04999,236.84999,237.09
192.168.0.4,2023-01-26,2023-01-26 06:02:43.912+0000,1.1104e+05,1.1988e+05,-0.9779,-14600,236.25999,236.03999,236.34
192.168.0.4,2023-01-26,2023-01-26 06:14:43.852+0000,1.162e+05,1.1368e+05,-0.9831,-15280,236.39999,236.31,236.15999
192.168.0.4,2023-01-26,2023-01-26 06:26:44.029+0000,1.3484e+05,1.4088e+05,-0.9827,-16360,235.48,235.79999,235.59
192.168.0.4,2023-01-26,2023-01-26 06:32:43.867+0000,1.3672e+05,1.4008e+05,-0.9854,-15560,235.28,235.50999,235.28999
192.168.0.4,2023-01-26,2023-01-26 06:38:43.777+0000,1.3228e+05,1.3388e+05,-0.9862,-15560,234.81999,235.09999,234.90999
192.168.0.4,2023-01-26,2023-01-26 06:44:43.795+0000,1.258e+05,1.2712e+05,-0.9852,-15560,234.67999,234.2,234.37
192.168.0.4,2023-01-26,2023-01-26 06:50:44.014+0000,1.516e+05,1.532e+05,-0.9901,-15280,233.89999,234.34999,234.37
192.168.0.4,2023-01-26,2023-01-26 06:56:44.100+0000,1.4132e+05,1.4304e+05,-0.9881,-13960,233.98999,234.23,234.01999
192.168.0.4,2023-01-26,2023-01-26 07:02:46.778+0000,1.4344e+05,1.4512e+05,-0.9881,-16160,234.23,234.01999,234.01999
192.168.0.4,2023-01-26,2023-01-26 07:08:46.804+0000,1.32e+05,1.3612e+05,-0.9872,-16000,234.06,233.90999,234.01999
192.168.0.4,2023-01-26,2023-01-26 07:14:43.919+0000,1.3008e+05,1.2876e+05,-0.9882,-14720,234.5,234.2,234.34
192.168.0.4,2023-01-26,2023-01-26 07:20:43.885+0000,1.374e+05,1.3604e+05,-0.9868,-16160,234.5,234.2,234.34999
192.168.0.4,2023-01-26,2023-01-26 07:26:44.019+0000,1.3664e+05,1.3908e+05,-0.987,-16000,234.28999,234.42999,234.2
